age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.697,0.051,0.657,0.515,0.131,0.798,0.889,0.98,0.566,0.071,0.889,0.697,0.131,0.606,0.04,0.323,0.131,0.99,0.899,0.273,0.929,0.596,0.545,0.303,0.465,0.899,0.475,0.586,0.576,0.899,0.071,0.879,0.677,0.485,0.606,0.071,0.182,0.0,0.202,0.909,0.384,0.848,0.747,0.747,0.758,0.253,0.596,0.051,0.758,0.182,0.293,0.677,0.259,0.44,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.667,0.525,0.758,0.98,0.434,0.333,0.596,0.596,0.556,0.424,0.364,0.162,0.303,0.596,0.061,0.848,0.576,0.343,0.01,0.091,0.354,0.96,0.545,0.222,0.727,0.525,0.556,0.283,0.515,0.515,0.99,0.253,0.747,0.444,0.636,0.071,0.071,0.838,0.323,0.535,0.414,0.313,0.636,0.04,0.606,0.96,0.606,0.97,0.556,0.939,0.141,0.111,0.25,0.58,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.879,0.576,0.717,0.374,0.182,0.788,0.071,0.909,0.505,0.505,0.808,0.717,0.182,0.01,0.939,0.768,0.727,0.253,0.869,0.354,0.747,0.657,0.778,0.465,0.586,0.636,0.343,0.899,0.182,0.04,0.545,0.505,0.303,0.192,0.051,0.131,0.96,0.212,0.798,0.253,0.929,0.717,0.071,0.242,0.313,0.818,0.667,0.374,0.333,0.172,0.616,0.333,0.048,0.27,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.859,0.434,0.121,0.101,0.202,0.323,0.899,1.0,0.455,0.606,0.212,0.556,0.323,0.909,0.394,0.475,0.303,0.121,0.566,0.848,0.899,0.909,0.485,0.97,0.606,0.212,0.293,0.293,0.354,0.434,0.081,0.384,0.808,0.556,0.535,0.273,0.081,0.303,0.232,0.545,0.404,0.737,0.606,0.253,0.859,0.899,0.404,0.727,0.414,0.162,0.283,0.172,0.122,0.63,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.626,0.919,0.838,0.384,0.586,0.909,0.394,0.879,0.838,0.646,0.384,0.242,0.152,0.626,1.0,0.596,0.97,0.01,0.293,0.717,0.0,0.394,0.525,0.525,0.758,0.172,0.222,0.202,0.333,0.182,0.293,0.778,0.283,0.01,0.101,0.778,0.747,0.364,0.0,0.657,0.374,0.939,0.525,0.323,0.545,0.495,0.515,0.091,0.939,0.909,0.576,0.293,0.088,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.879,0.848,0.111,0.434,0.667,0.283,0.394,0.343,0.101,0.081,0.03,0.697,0.444,0.131,0.717,0.727,0.101,0.929,0.818,0.899,0.111,0.212,0.354,0.707,0.596,0.313,0.96,0.303,0.172,0.0,0.778,0.04,0.515,0.818,0.364,0.859,0.879,0.717,0.687,0.343,0.909,0.96,0.556,0.869,0.747,0.727,0.475,0.949,0.838,0.939,0.657,0.283,0.244,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.879,0.505,1.0,0.697,0.687,0.707,0.879,0.081,0.394,0.263,0.141,0.061,0.313,0.283,0.606,0.495,0.596,0.556,0.172,0.182,0.263,0.101,0.687,0.232,0.404,0.162,0.313,0.131,0.434,0.525,0.626,0.152,0.152,0.485,0.727,0.586,0.545,0.879,0.788,0.879,0.798,0.303,0.354,0.646,0.96,0.99,0.283,0.273,0.242,0.879,0.727,0.212,0.039,0.93,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.909,0.677,0.717,0.101,0.788,0.444,0.455,0.414,0.98,0.162,0.919,0.03,0.182,0.646,0.657,0.212,0.636,0.172,0.505,0.586,0.424,0.869,0.727,0.131,0.212,0.313,0.576,0.818,0.303,0.576,0.343,0.626,0.475,0.869,0.485,0.263,0.051,0.424,0.081,0.424,0.99,0.0,0.889,0.313,0.485,0.141,0.434,0.343,0.465,0.747,0.99,0.162,0.017,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.707,0.596,0.727,0.414,0.333,0.313,0.323,0.899,0.343,0.03,0.121,0.253,0.778,0.646,0.657,0.717,0.879,0.455,0.222,0.404,0.889,0.172,0.687,1.0,0.495,0.263,0.737,0.717,0.949,0.323,0.859,0.505,0.263,0.869,0.97,0.0,0.525,0.535,0.162,0.909,0.899,0.99,0.364,0.505,0.0,0.727,0.808,0.202,1.0,0.081,0.646,0.778,0.288,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.808,0.192,0.879,0.97,0.869,0.626,0.657,0.333,0.919,0.444,0.384,0.495,0.071,0.697,0.646,0.444,0.727,0.758,0.192,0.808,0.606,0.02,0.293,0.869,0.909,0.838,0.404,0.687,0.384,0.838,0.616,1.0,0.424,0.889,0.131,0.081,0.788,0.586,0.909,0.0,0.222,0.646,0.424,0.869,0.091,0.737,0.101,0.03,0.162,0.515,0.192,0.515,0.275,0.7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.96,0.444,0.646,0.404,0.354,0.818,0.111,0.859,0.242,0.121,0.141,0.535,0.475,0.495,0.333,0.576,0.687,0.899,0.313,0.253,0.384,0.616,0.071,0.677,0.758,0.242,0.293,0.081,0.657,0.01,0.465,0.162,0.879,0.525,0.242,0.444,0.657,0.697,0.919,0.717,0.343,0.505,0.525,0.869,0.677,0.0,0.162,0.929,0.172,0.758,0.646,0.343,0.169,0.75,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.929,0.071,0.414,0.525,0.101,0.545,0.707,1.0,0.131,0.162,0.869,0.505,0.141,0.354,0.162,0.828,0.343,0.758,0.313,0.364,0.172,0.101,0.222,0.747,0.414,0.03,0.586,0.596,0.253,0.859,0.929,0.111,0.02,0.687,0.071,0.707,0.364,0.636,0.838,0.939,0.949,0.455,0.818,0.909,0.818,0.899,0.111,0.697,0.788,0.778,0.707,0.465,0.251,0.49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.778,0.071,0.646,0.939,0.808,0.919,0.273,0.374,0.152,0.303,0.616,0.182,0.697,0.253,0.01,0.879,0.384,0.162,0.253,0.475,0.263,0.02,0.848,0.394,0.172,0.222,0.465,0.354,0.253,0.525,0.182,0.545,0.717,0.121,0.0,0.727,0.646,0.535,0.263,0.515,0.03,0.747,0.768,0.364,0.859,0.333,0.556,0.98,0.737,0.616,0.556,0.384,0.136,0.35,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.919,0.758,0.374,1.0,0.97,0.768,0.02,0.141,0.505,0.323,0.556,0.939,0.99,0.081,0.475,0.111,0.97,0.121,0.556,0.96,0.566,0.939,0.192,0.576,0.838,0.939,0.586,0.051,0.515,0.869,0.02,0.848,1.0,0.535,0.949,0.586,0.626,0.384,0.818,0.444,0.828,0.566,0.111,0.475,0.182,0.667,0.657,0.949,0.586,0.293,0.636,0.061,0.226,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.848,0.131,1.0,0.707,0.505,0.596,0.04,1.0,0.101,0.313,0.263,0.02,0.687,0.545,0.869,0.131,0.444,0.576,0.434,0.566,0.02,0.788,0.364,0.818,0.152,0.0,0.343,0.131,0.818,0.626,0.879,0.909,0.374,0.131,0.626,0.838,0.98,0.98,0.525,0.606,0.04,0.01,0.061,0.192,0.485,0.545,0.667,0.808,0.636,0.091,0.364,0.051,0.055,0.09,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.707,0.414,0.697,0.343,0.576,0.141,0.727,0.667,0.162,0.253,0.071,0.798,0.121,0.333,0.778,0.586,0.374,0.525,0.96,0.232,0.475,0.404,0.152,0.172,0.333,0.343,0.313,0.061,0.677,0.98,0.818,0.182,0.798,0.101,0.253,0.727,0.879,0.212,0.808,0.576,0.111,0.636,0.485,0.253,0.333,0.414,0.333,0.98,0.586,0.697,0.343,0.404,0.028,0.28,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.677,0.828,0.04,0.778,0.152,0.172,0.051,0.919,0.717,0.424,0.111,0.313,0.101,0.859,0.313,0.081,0.071,0.687,0.586,0.586,0.343,0.263,0.909,0.293,0.091,0.929,0.818,0.747,0.192,0.202,0.303,0.869,0.354,0.707,0.707,0.424,0.313,0.828,0.495,0.293,0.909,0.747,0.343,0.222,0.242,0.03,0.071,0.747,0.364,0.828,0.889,0.525,0.284,0.57,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.848,0.273,0.535,0.566,0.394,0.808,1.0,0.747,0.303,0.727,0.01,0.434,0.889,0.535,0.394,0.899,0.556,0.081,0.253,0.414,0.354,0.253,0.545,0.061,0.838,0.465,0.04,0.0,0.03,0.949,0.061,0.071,0.414,0.687,0.545,0.576,0.141,0.828,0.505,0.263,0.061,1.0,0.768,0.131,0.899,0.424,0.141,0.859,0.172,0.505,0.495,0.758,0.13,0.04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.859,0.727,0.616,0.02,0.121,0.313,1.0,0.525,0.02,0.364,0.606,0.737,0.96,0.384,0.717,0.475,0.636,0.202,0.495,0.596,0.535,0.566,0.848,0.374,0.384,0.576,0.97,0.404,0.525,0.0,0.889,0.061,0.879,0.293,0.919,0.333,0.707,0.475,0.566,0.707,0.566,0.889,0.414,0.576,0.131,0.606,0.657,0.636,0.061,0.03,0.273,0.162,0.098,0.22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.98,0.242,0.182,0.939,0.141,0.384,0.505,0.747,0.061,0.343,0.525,0.788,0.485,0.152,0.232,0.606,0.798,0.01,0.313,0.414,0.818,0.283,0.01,0.879,0.525,0.788,0.838,0.737,0.333,0.192,0.545,0.081,0.646,0.525,0.202,0.313,0.677,0.152,0.697,0.152,0.677,0.02,1.0,0.869,0.838,0.343,0.939,0.131,0.374,0.414,0.869,0.434,0.012,0.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.768,0.121,0.04,0.182,0.596,0.899,0.798,0.0,0.424,0.273,0.293,0.909,0.768,0.414,0.606,0.636,0.232,0.091,0.071,0.061,0.172,0.889,0.192,0.121,0.636,0.636,0.535,0.727,0.495,0.535,0.515,0.192,0.0,0.111,0.778,0.798,0.303,0.061,0.535,0.162,0.242,0.141,0.495,0.293,0.172,0.232,0.152,0.828,0.636,0.677,0.121,0.485,0.076,0.18,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.859,0.586,0.485,0.879,0.121,0.172,0.657,0.576,0.596,0.535,0.202,0.495,0.091,0.212,0.455,0.899,0.99,0.98,0.939,0.667,0.677,0.879,0.222,0.525,0.889,0.465,0.768,0.323,0.768,0.141,0.576,0.545,0.01,0.515,0.455,0.697,0.0,0.404,0.465,0.808,0.879,0.525,0.869,0.121,0.404,0.303,0.222,0.111,0.808,0.778,0.323,0.364,0.273,0.17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.808,0.788,0.939,0.182,0.899,0.131,0.576,0.313,0.434,0.232,0.232,0.758,0.152,0.758,0.03,0.616,0.242,0.505,0.182,0.636,0.879,0.545,0.152,0.414,0.121,0.566,0.394,0.091,0.889,0.96,0.333,0.121,1.0,0.364,0.687,0.848,0.253,0.727,0.141,0.535,0.313,0.141,0.859,0.242,0.061,0.848,0.263,0.465,0.434,0.121,0.798,0.04,0.228,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.818,0.758,0.101,0.667,0.576,0.606,0.677,0.646,0.04,0.798,0.869,0.02,0.667,0.616,0.475,0.343,0.889,0.495,0.636,0.495,0.03,0.525,0.687,0.111,0.384,0.717,0.798,0.919,0.061,0.99,0.0,0.798,0.667,0.646,0.939,0.465,0.394,0.394,0.838,0.222,0.556,0.091,0.737,0.515,0.636,0.394,0.293,0.576,0.061,0.929,0.737,0.919,0.122,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.717,0.556,0.192,0.828,0.939,0.455,0.03,0.313,0.131,0.879,0.414,0.556,0.889,0.495,0.838,0.606,0.758,0.949,0.212,0.606,0.646,0.687,0.141,0.525,0.263,0.808,0.202,0.606,0.98,0.616,0.212,0.273,0.384,0.848,0.616,0.788,0.616,0.99,0.242,0.455,0.626,0.939,0.202,0.384,0.919,0.424,0.444,0.01,0.444,0.273,0.061,0.616,0.064,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.788,0.283,0.667,0.909,0.313,0.202,0.121,0.616,0.939,0.232,0.859,0.364,0.212,0.111,0.687,0.162,0.04,0.141,0.172,0.515,0.768,0.293,0.758,0.061,0.253,0.798,0.061,0.101,0.354,0.687,0.667,0.354,0.333,0.808,0.808,0.808,0.758,0.273,0.152,0.727,0.232,0.01,0.505,0.232,0.131,0.485,0.667,0.99,0.616,0.929,0.465,0.404,0.042,0.97,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.899,0.04,0.374,0.707,0.717,0.03,0.727,0.364,0.212,0.02,0.909,0.192,0.283,0.727,0.899,0.808,0.02,0.121,0.323,0.495,0.091,0.636,0.061,0.192,0.535,0.99,0.485,0.273,0.859,0.273,0.525,0.515,0.061,0.02,0.152,1.0,0.667,0.879,0.525,0.727,0.838,0.646,0.848,0.293,0.899,0.192,0.131,0.293,0.172,0.758,0.889,0.222,0.019,0.47,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.646,0.808,0.717,0.424,0.04,0.253,0.616,0.515,0.091,0.444,0.747,0.404,0.242,0.414,0.455,0.172,0.354,0.838,0.515,0.717,0.444,0.556,0.131,0.202,0.01,0.01,0.747,0.919,0.091,0.96,0.556,0.404,0.96,0.404,0.626,0.768,0.778,0.949,0.859,0.263,0.808,0.141,0.323,0.061,0.768,0.475,0.545,0.303,0.091,0.071,0.404,0.091,0.205,0.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.737,0.848,0.182,0.424,0.909,0.919,0.859,0.596,0.303,0.939,0.505,0.949,0.909,0.606,0.242,0.222,0.879,0.141,0.687,0.364,0.717,0.242,0.212,0.657,0.02,0.98,0.687,0.697,0.485,0.747,0.919,0.99,0.253,0.495,0.919,0.96,0.283,0.172,0.081,0.253,0.818,0.545,0.929,0.768,0.061,0.03,0.778,0.192,0.071,0.747,0.636,0.495,0.229,0.55,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.808,0.313,0.646,0.768,0.394,0.02,0.697,0.101,0.394,0.424,0.717,0.879,0.465,0.131,0.0,0.414,0.727,0.434,0.909,0.909,0.202,0.98,0.798,0.687,0.323,0.717,0.242,0.333,0.667,0.02,0.333,0.899,0.788,0.212,0.0,0.828,0.525,0.616,0.121,0.788,0.434,0.909,0.455,0.657,0.939,0.737,0.0,0.263,0.434,0.838,0.485,0.747,0.089,0.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.869,0.919,0.535,0.313,0.97,0.586,0.949,0.374,0.535,0.0,0.495,0.152,0.01,0.354,0.111,0.717,0.121,0.677,0.192,0.556,0.283,0.98,0.141,0.657,0.374,0.374,0.899,0.101,0.323,0.101,0.283,0.768,0.081,0.879,0.929,0.313,0.818,0.586,0.091,0.333,0.535,0.758,0.121,0.929,0.707,0.535,0.889,0.212,0.03,0.273,0.96,0.333,0.022,0.67,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.848,0.152,0.848,0.232,0.727,0.051,0.0,0.646,0.222,0.98,0.081,0.081,0.354,0.212,0.626,0.869,0.384,0.788,0.293,0.162,0.626,0.0,0.98,0.909,0.182,0.071,0.525,0.475,0.162,0.646,0.485,0.707,0.556,0.505,0.545,0.394,0.01,0.535,0.182,0.727,0.061,0.707,0.778,0.162,0.101,0.354,0.071,0.768,0.828,0.061,0.333,0.606,0.154,0.88,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.838,0.798,0.242,0.495,0.444,0.475,0.606,0.727,0.343,0.929,0.889,0.737,0.162,0.434,0.202,0.182,0.566,0.192,0.495,0.788,0.707,0.707,0.848,0.101,0.354,0.0,0.01,0.525,0.404,0.626,0.859,0.232,0.97,0.586,0.061,0.99,0.333,0.687,0.475,0.869,0.293,0.384,0.909,0.354,0.253,0.677,0.818,0.253,0.192,0.576,0.495,0.636,0.069,0.43,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.808,0.919,1.0,0.848,0.616,0.535,0.525,0.051,0.515,0.606,0.081,0.697,0.091,0.141,0.535,0.879,0.162,0.364,0.828,0.889,0.747,0.97,0.374,0.545,0.303,0.131,0.828,0.333,0.192,0.444,0.162,0.384,0.485,0.535,0.061,0.313,0.323,0.667,0.929,0.071,0.343,0.899,0.818,0.02,0.485,0.495,0.071,0.657,0.414,0.293,0.657,0.323,0.028,0.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.808,0.101,0.354,0.687,0.222,0.162,0.646,0.778,0.081,0.919,0.566,0.727,0.414,0.162,0.545,0.657,0.232,0.131,0.646,0.444,0.697,0.919,0.596,0.949,0.04,0.293,0.626,0.242,0.354,0.677,0.091,0.283,0.404,0.99,0.051,0.354,0.687,0.98,0.798,0.081,0.495,0.323,0.263,0.859,0.677,0.333,0.495,0.152,0.273,0.838,0.263,0.202,0.086,0.68,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.889,0.444,0.455,0.343,0.354,0.566,0.293,0.394,0.03,0.0,0.202,0.061,0.636,0.333,0.253,0.556,0.162,0.374,0.758,0.495,0.03,0.404,0.747,0.192,0.03,0.182,0.091,0.545,0.404,0.172,0.121,0.444,0.343,0.687,0.04,1.0,0.475,0.636,0.576,0.798,0.444,0.495,0.818,0.717,0.98,0.253,0.253,0.626,0.333,0.697,0.172,0.222,0.111,0.22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.0,0.586,0.465,0.475,0.818,0.646,0.475,0.232,0.788,0.202,0.364,0.242,0.434,0.081,0.646,0.0,0.879,0.96,0.465,0.455,0.545,0.465,0.697,0.374,0.01,0.424,0.141,0.051,0.061,0.354,0.081,0.444,0.414,0.646,0.465,1.0,0.657,0.323,0.949,0.212,0.576,0.879,0.929,0.525,0.545,0.323,0.111,0.414,0.828,0.091,0.636,0.343,0.22,0.71,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.99,0.051,0.303,0.515,0.333,0.768,0.636,0.606,0.0,0.687,0.606,0.495,0.081,0.162,0.586,0.202,0.323,0.333,0.505,0.455,0.566,0.909,0.879,0.889,0.747,0.606,0.707,0.333,0.172,0.253,0.939,0.212,0.99,0.879,0.465,0.586,0.556,0.384,0.051,0.99,0.848,0.737,0.364,0.071,0.475,0.768,0.535,0.626,0.313,0.232,1.0,0.525,0.071,0.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.737,0.919,0.626,0.111,0.646,0.172,0.859,0.747,0.081,0.04,0.162,0.616,0.505,0.263,0.02,0.525,0.747,0.667,0.515,0.97,0.303,0.636,0.283,0.071,0.364,0.525,0.162,0.404,0.111,0.566,0.545,0.293,0.384,0.222,0.293,0.586,0.717,0.949,0.051,0.889,0.121,0.384,0.343,0.04,0.434,0.455,0.677,0.99,0.293,0.273,0.374,0.364,0.101,0.14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.788,0.152,0.424,0.808,0.04,0.556,0.687,0.919,0.949,0.707,0.091,0.02,0.232,0.646,0.0,0.586,0.869,0.091,0.111,0.919,0.222,0.848,0.525,0.596,0.798,0.061,0.273,0.515,0.141,0.394,0.737,0.404,0.596,0.374,0.848,0.03,0.03,0.475,0.293,0.101,0.96,0.343,0.586,0.091,0.485,0.495,0.798,0.909,0.263,0.909,0.788,0.071,0.255,0.98,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.818,0.02,0.0,0.222,0.737,0.606,0.495,0.606,0.394,0.121,0.758,0.051,0.838,0.727,0.879,0.919,0.808,0.01,0.121,0.485,0.606,0.172,0.152,0.384,0.525,0.394,0.97,0.081,0.717,0.657,0.828,0.354,0.131,0.111,0.515,0.788,0.909,0.141,0.747,0.273,0.354,0.465,0.667,0.616,0.051,0.323,0.283,0.04,0.778,0.091,0.283,0.636,0.226,0.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.929,0.919,0.859,0.162,0.798,0.677,0.778,0.374,0.646,0.848,0.727,0.131,0.465,0.101,0.455,0.869,0.253,0.455,0.859,0.758,0.576,0.081,0.394,0.212,0.515,0.747,0.253,0.646,0.646,1.0,0.242,0.253,0.646,0.515,0.172,0.535,0.889,0.04,0.313,0.293,0.596,0.263,0.232,0.909,0.758,0.596,0.263,0.616,0.919,0.939,0.394,0.778,0.149,0.49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.859,0.212,0.606,0.939,0.646,0.101,0.515,0.879,0.414,0.485,0.354,0.758,0.515,0.02,0.859,0.253,0.778,0.404,0.889,0.818,0.929,0.818,0.717,0.212,0.141,0.818,0.525,0.081,0.374,0.96,0.04,0.192,0.323,0.182,0.556,1.0,0.03,1.0,0.717,0.939,0.929,0.081,0.515,0.535,0.343,0.768,0.121,0.01,0.01,0.798,0.697,0.828,0.102,0.74,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.859,0.525,0.788,0.606,0.101,0.778,0.515,0.636,0.727,0.97,0.404,0.071,0.455,0.131,0.384,0.859,0.919,0.394,0.616,0.808,0.101,0.768,0.697,0.131,0.929,0.343,0.566,0.0,0.697,0.545,0.111,0.99,0.505,0.707,0.444,0.99,0.596,0.737,0.182,0.687,0.98,0.02,0.596,0.727,0.899,0.778,0.333,0.697,0.172,0.273,0.99,0.848,0.27,0.41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.869,0.535,0.576,0.242,0.374,0.414,0.596,0.263,0.768,0.636,0.667,0.848,0.96,0.596,0.556,0.333,0.434,0.121,0.768,0.758,0.525,0.758,0.899,0.182,0.909,0.485,0.283,0.727,0.667,0.949,0.303,0.869,0.394,0.293,0.495,0.606,0.596,0.121,0.222,0.646,0.394,0.03,0.03,0.131,0.364,0.636,0.242,0.444,0.566,0.222,0.091,0.253,0.293,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.768,0.455,0.091,0.677,0.465,0.909,0.606,0.848,0.596,0.222,0.04,0.131,0.727,0.424,0.657,0.909,0.061,0.121,0.646,0.394,0.747,0.071,0.444,0.02,0.667,0.515,0.525,0.343,0.636,1.0,0.212,0.545,0.455,0.434,0.303,0.677,0.717,0.303,0.061,0.444,0.222,0.293,0.828,0.798,0.596,0.909,0.121,0.242,0.596,1.0,0.667,0.646,0.282,0.49,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.96,0.616,0.081,0.778,0.98,0.141,0.131,0.323,0.778,0.475,0.576,0.566,0.929,0.384,0.939,0.091,0.263,0.606,0.384,0.596,0.475,0.717,0.515,0.091,0.354,0.879,0.222,0.717,0.0,0.798,0.273,0.687,0.99,0.616,0.909,0.505,0.818,1.0,0.03,0.354,0.394,0.051,0.596,0.061,0.495,0.01,0.848,0.687,0.939,0.232,0.677,0.495,0.15,0.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.727,0.374,0.293,0.111,0.162,0.768,0.667,0.263,0.879,0.96,0.727,0.091,0.515,0.646,0.667,0.061,0.333,0.253,0.182,0.909,0.859,0.04,0.434,0.485,0.778,0.121,0.556,0.253,0.879,0.434,0.04,0.303,0.404,0.939,0.111,0.101,0.121,0.778,0.758,0.04,0.848,0.667,0.707,0.737,0.455,0.869,0.131,0.899,0.727,0.697,0.636,0.061,0.023,0.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.626,0.414,0.697,0.04,0.677,0.253,0.758,0.293,0.576,0.636,0.586,0.919,0.263,0.343,0.192,0.313,0.01,0.808,0.03,0.879,0.515,0.374,0.879,0.242,0.04,0.283,0.99,0.96,0.919,0.273,0.465,0.97,0.768,0.717,0.798,0.859,0.354,0.263,0.293,0.152,0.727,0.172,0.535,0.535,0.97,0.909,0.273,0.162,0.556,0.768,0.354,0.333,0.227,0.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
0.98,0.182,0.232,0.848,0.293,0.475,0.848,0.465,0.434,0.323,0.182,0.394,0.97,0.535,0.717,0.626,0.04,0.869,0.667,0.121,0.273,0.96,0.697,0.808,0.04,0.424,1.0,0.162,0.556,0.051,0.505,0.768,0.04,0.657,0.343,0.303,0.323,0.02,0.283,0.081,0.667,0.838,0.444,0.657,0.768,0.677,0.434,0.939,0.03,0.162,0.869,0.828,0.06,0.26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
0.929,0.848,0.242,0.253,0.131,0.535,0.152,0.293,0.899,1.0,0.303,0.657,0.96,0.475,0.818,0.919,0.414,0.364,0.485,0.333,0.071,0.071,0.899,0.01,0.455,0.111,0.343,0.556,0.394,0.889,0.606,0.616,0.667,0.566,0.778,0.222,0.768,0.111,0.505,0.273,0.03,0.303,1.0,0.626,0.323,0.303,0.899,0.919,0.222,0.222,0.424,0.444,0.195,0.62,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.919,0.505,0.232,0.172,0.818,0.828,0.232,0.192,0.859,0.212,0.02,0.04,0.596,0.121,0.586,0.162,0.354,0.606,0.081,0.323,0.646,0.566,0.778,0.111,0.374,0.192,0.455,0.556,0.707,0.566,0.0,0.828,0.152,0.737,0.909,0.04,0.071,0.818,0.596,0.455,0.576,0.465,0.333,0.091,0.828,0.636,0.919,0.646,0.303,0.788,0.697,0.899,0.026,0.42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.596,0.455,0.929,0.182,0.111,0.677,0.424,0.051,0.515,0.475,0.606,0.505,0.657,0.626,0.859,0.828,0.182,0.354,0.778,0.616,0.202,0.455,0.626,0.768,0.364,0.374,0.01,0.263,0.778,0.202,0.636,0.495,0.899,0.545,0.222,0.677,0.111,0.939,0.586,0.606,0.414,0.162,0.636,0.283,0.283,0.747,0.828,0.818,0.566,0.192,0.667,0.848,0.159,0.26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
